   Operation      Sample         Ops
sembench-futex-1877    0            1   202823.00
sembench-futex-1908    0            1   203354.00
sembench-futex-1939    0            1   203529.00
sembench-futex-1970    0            1   203204.00
sembench-futex-2001    0            1   199966.00
sembench-futex-2032    0            1   202632.00
sembench-futex-2063    0            1   203492.00
sembench-futex-2094    0            1   204006.00
sembench-futex-2125    0            1   203634.00
sembench-futex-2156    0            1   203659.00
sembench-futex-2187    0            1   200591.00
sembench-futex-2218    0            1   203336.00
sembench-futex-2249    0            1   201261.00
sembench-futex-2280    0            1   203556.00
sembench-futex-2311    0            1   203711.00
sembench-futex-2342    0            1   202599.00
sembench-futex-2373    0            1   199592.00
sembench-futex-2404    0            1   200049.00
sembench-futex-2435    0            1   199656.00
sembench-futex-2466    0            1   200086.00
sembench-futex-2497    0            1   199866.00
sembench-futex-2528    0            1   200059.00
sembench-futex-2559    0            1   199109.00
sembench-futex-2590    0            1   199958.00
sembench-futex-2621    0            1   200276.00
sembench-futex-2652    0            1   200078.00
sembench-futex-2683    0            1   199927.00
sembench-futex-2714    0            1   199817.00
sembench-futex-2745    0            1   199843.00
sembench-futex-2776    0            1   199802.00
sembench-futex-2807    0            1   199896.00
sembench-futex-2838    0            1   199360.00
sembench-futex-2869    0            1   201828.00
sembench-futex-2900    0            1   200282.00
sembench-futex-2931    0            1   202300.00
sembench-futex-2962    0            1   199627.00
sembench-futex-2993    0            1   199217.00
sembench-futex-3024    0            1   198412.00
sembench-futex-3055    0            1   198919.00
sembench-futex-3086    0            1   199365.00
sembench-futex-3117    0            1   199051.00
sembench-futex-3148    0            1   199106.00
sembench-futex-3179    0            1   199095.00
sembench-futex-3210    0            1   199684.00
sembench-futex-3241    0            1   198530.00
sembench-futex-3272    0            1   201350.00
sembench-futex-3303    0            1   198803.00
sembench-futex-3334    0            1   201426.00
sembench-futex-3365    0            1   201655.00
sembench-futex-3396    0            1   198983.00
sembench-futex-3427    0            1   198705.00
sembench-futex-3458    0            1   200951.00
sembench-futex-3489    0            1   201053.00
sembench-futex-3520    0            1   200962.00
sembench-futex-3551    0            1   199276.00
sembench-futex-3582    0            1   198333.00
sembench-futex-3613    0            1   198529.00
sembench-futex-3644    0            1   200927.00
sembench-futex-3675    0            1   200965.00
sembench-futex-3706    0            1   198765.00
sembench-futex-3737    0            1   201058.00
sembench-futex-3768    0            1   198165.00
sembench-futex-3799    0            1   197910.00
sembench-futex-3830    0            1   198194.00
sembench-futex-3861    0            1   197957.00
sembench-futex-3892    0            1   197558.00
sembench-futex-3923    0            1   197600.00
sembench-futex-3954    0            1   198933.00
sembench-futex-3985    0            1   200345.00
sembench-futex-4016    0            1   198105.00
sembench-futex-4047    0            1   200451.00
sembench-futex-4078    0            1   198102.00
sembench-futex-4109    0            1   197077.00
sembench-futex-4140    0            1   197855.00
sembench-futex-4171    0            1   195878.00
sembench-futex-4202    0            1   198134.00
sembench-futex-4233    0            1   197105.00
sembench-futex-4264    0            1   197582.00
sembench-futex-4295    0            1   199909.00
sembench-futex-4326    0            1   195371.00
sembench-futex-4357    0            1   199829.00
sembench-futex-4388    0            1   195672.00
sembench-futex-4419    0            1   197891.00
sembench-futex-4450    0            1   200104.00
sembench-futex-4481    0            1   197269.00
sembench-futex-4512    0            1   198038.00
sembench-futex-4543    0            1   197070.00
sembench-futex-4574    0            1   197166.00
sembench-futex-4605    0            1   195825.00
sembench-futex-4636    0            1   196261.00
sembench-futex-4667    0            1   197772.00
sembench-futex-4698    0            1   194590.00
sembench-futex-4729    0            1   199659.00
sembench-futex-4760    0            1   197579.00
sembench-futex-4791    0            1   196363.00
sembench-futex-4822    0            1   197596.00
sembench-futex-4853    0            1   196283.00
sembench-futex-4884    0            1   195545.00
sembench-futex-4915    0            1   197052.00
sembench-futex-4946    0            1   196359.00
sembench-futex-4977    0            1   195991.00
sembench-futex-5008    0            1   199547.00
sembench-futex-5039    0            1   197044.00
sembench-futex-5070    0            1   197094.00
sembench-futex-5101    0            1   196790.00
sembench-futex-5132    0            1   198773.00
sembench-futex-5163    0            1   196746.00
sembench-futex-5194    0            1   199155.00
sembench-futex-5225    0            1   198816.00
sembench-futex-5256    0            1   197033.00
sembench-futex-5287    0            1   196349.00
sembench-futex-5318    0            1   196565.00
sembench-futex-5349    0            1   199063.00
sembench-futex-5380    0            1   196134.00
sembench-futex-5411    0            1   196603.00
sembench-futex-5442    0            1   198310.00
sembench-futex-5473    0            1   196535.00
sembench-futex-5504    0            1   197019.00
sembench-futex-5535    0            1   196819.00
sembench-futex-5566    0            1   196499.00
sembench-futex-5597    0            1   194135.00
sembench-futex-5628    0            1   196394.00
sembench-futex-5659    0            1   195956.00
sembench-futex-5690    0            1   196567.00
sembench-futex-5721    0            1   198150.00
sembench-futex-5752    0            1   196070.00
sembench-futex-5783    0            1   196239.00
sembench-futex-5814    0            1   195414.00
sembench-futex-5845    0            1   193498.00
sembench-futex-5876    0            1   197617.00
sembench-futex-5907    0            1   194610.00
sembench-futex-5938    0            1   195318.00
sembench-futex-5969    0            1   195028.00
sembench-futex-6000    0            1   195124.00
sembench-futex-6031    0            1   195478.00
sembench-futex-6062    0            1   195129.00
sembench-futex-6093    0            1   197885.00
sembench-futex-6124    0            1   194768.00
sembench-futex-6155    0            1   195787.00
sembench-futex-6186    0            1   195285.00
sembench-futex-6217    0            1   195803.00
sembench-futex-6248    0            1   195588.00
sembench-futex-6279    0            1   195895.00
sembench-futex-6310    0            1   195056.00
sembench-futex-6341    0            1   197418.00
sembench-futex-6372    0            1   194435.00
sembench-futex-6403    0            1   195413.00
sembench-futex-6434    0            1   197113.00
sembench-futex-6465    0            1   197555.00
sembench-futex-6496    0            1   195610.00
sembench-futex-6527    0            1   196985.00
sembench-futex-6558    0            1   197242.00
sembench-futex-6589    0            1   195434.00
sembench-futex-6620    0            1   196825.00
sembench-futex-6651    0            1   197334.00
sembench-futex-6682    0            1   194025.00
sembench-futex-6713    0            1   196829.00
sembench-futex-6744    0            1   193187.00
sembench-futex-6775    0            1   194579.00
sembench-futex-6806    0            1   195018.00
sembench-futex-6837    0            1   194882.00
sembench-futex-6868    0            1   193993.00
sembench-futex-6899    0            1   196794.00
sembench-futex-6930    0            1   194618.00
sembench-futex-6961    0            1   191776.00
sembench-futex-6992    0            1   194756.00
sembench-futex-7023    0            1   195190.00
sembench-futex-7054    0            1   196374.00
sembench-futex-7085    0            1   193460.00
sembench-futex-7116    0            1   196379.00
sembench-futex-7147    0            1   193096.00
sembench-futex-7178    0            1   195186.00
sembench-futex-7209    0            1   193564.00
sembench-futex-7240    0            1   193911.00
sembench-futex-7271    0            1   196491.00
sembench-futex-7302    0            1   193556.00
sembench-futex-7333    0            1   194771.00
sembench-futex-7364    0            1   194089.00
sembench-futex-7395    0            1   194717.00
sembench-futex-7426    0            1   194013.00
sembench-futex-7457    0            1   194011.00
sembench-futex-7488    0            1   196122.00
sembench-futex-7519    0            1   193558.00
sembench-futex-7550    0            1   194037.00
sembench-futex-7581    0            1   193661.00
sembench-futex-7612    0            1   193940.00
sembench-futex-7643    0            1   195806.00
sembench-futex-7674    0            1   193749.00
sembench-futex-7705    0            1   196162.00
sembench-futex-7736    0            1   192400.00
sembench-futex-7767    0            1   192286.00
sembench-futex-7798    0            1   193144.00
sembench-futex-7829    0            1   194034.00
sembench-futex-7860    0            1   194108.00
sembench-futex-7891    0            1   193091.00
sembench-futex-7922    0            1   193577.00
sembench-futex-7953    0            1   194260.00
sembench-futex-7984    0            1   191183.00
sembench-futex-8015    0            1   193659.00
sembench-futex-8046    0            1   192189.00
sembench-futex-8077    0            1   194904.00
sembench-futex-8108    0            1   194664.00
sembench-futex-8139    0            1   193568.00
sembench-futex-8170    0            1   193513.00
sembench-futex-8201    0            1   195057.00
sembench-futex-8232    0            1   191599.00
sembench-futex-8263    0            1   193568.00
sembench-futex-8294    0            1   193006.00
sembench-futex-8325    0            1   194826.00
sembench-futex-8356    0            1   195088.00
sembench-futex-8387    0            1   194927.00
sembench-futex-8418    0            1   192235.00
sembench-futex-8449    0            1   192684.00
sembench-futex-8480    0            1   192848.00
sembench-futex-8511    0            1   190808.00
sembench-futex-8542    0            1   191881.00
sembench-futex-8573    0            1   192351.00
sembench-futex-8604    0            1   193392.00
sembench-futex-8635    0            1   193140.00
sembench-futex-8666    0            1   192773.00
sembench-futex-8697    0            1   193195.00
sembench-futex-8728    0            1   194415.00
sembench-futex-8759    0            1   194002.00
sembench-futex-8790    0            1   192149.00
sembench-futex-8821    0            1   192335.00
sembench-futex-8852    0            1   191669.00
sembench-futex-8883    0            1   192843.00
sembench-futex-8914    0            1   192201.00
sembench-futex-8945    0            1   193600.00
sembench-futex-8976    0            1   192048.00
sembench-futex-9007    0            1   193574.00
sembench-futex-9038    0            1   194112.00
sembench-futex-9069    0            1   192081.00
sembench-futex-9100    0            1   193592.00
sembench-futex-9131    0            1   191383.00
sembench-futex-9162    0            1   193657.00
sembench-futex-9193    0            1   189852.00
sembench-futex-9224    0            1   192512.00
sembench-futex-9255    0            1   193514.00
sembench-futex-9286    0            1   192559.00
sembench-futex-9317    0            1   192952.00
sembench-futex-9348    0            1   190851.00
sembench-futex-9379    0            1   191309.00
sembench-futex-9410    0            1   191922.00
sembench-futex-9441    0            1   193205.00
sembench-futex-9472    0            1   192518.00
sembench-futex-9503    0            1   193520.00
sembench-futex-9534    0            1   191195.00
sembench-futex-9565    0            1   193470.00
sembench-futex-9596    0            1   191759.00
sembench-futex-9627    0            1   193281.00
sembench-futex-9658    0            1   191671.00
sembench-futex-9689    0            1   192023.00
sembench-futex-9720    0            1   191848.00
sembench-futex-9751    0            1   192809.00
sembench-futex-9782    0            1   191812.00
sembench-futex-9813    0            1   192032.00
sembench-futex-9844    0            1   193273.00
sembench-futex-9875    0            1   190323.00
sembench-futex-9906    0            1   193003.00
sembench-futex-9937    0            1   191764.00
sembench-futex-9968    0            1   192257.00
sembench-futex-9999    0            1   192678.00
sembench-futex-10030   0            1   191165.00
sembench-futex-10061   0            1   190854.00
sembench-futex-10092   0            1   192974.00
sembench-futex-10123   0            1   191225.00
sembench-futex-10154   0            1   190857.00
sembench-futex-10185   0            1   191204.00
sembench-futex-10216   0            1   191379.00
sembench-futex-10240   0            1   191231.00
