   Operation      Sample         Ops
task-5-p7       0           50      378.00
task-6-p8       0            1    20425.00
task-6-p8       0            2      453.00
task-6-p8       0            3      355.00
task-6-p8       0            4      425.00
task-6-p8       0            5      416.00
task-6-p8       0            6      413.00
task-6-p8       0            7      380.00
task-6-p8       0            8      403.00
task-6-p8       0            9      403.00
task-6-p8       0           10      378.00
task-6-p8       0           11      442.00
task-6-p8       0           12      411.00
task-6-p8       0           13      412.00
task-6-p8       0           14      401.00
task-6-p8       0           15      377.00
task-6-p8       0           16      420.00
task-6-p8       0           17      402.00
task-6-p8       0           18      380.00
task-6-p8       0           19      418.00
task-6-p8       0           20      424.00
task-6-p8       0           21      424.00
task-6-p8       0           22      387.00
task-6-p8       0           23      427.00
task-6-p8       0           24      412.00
task-6-p8       0           25      432.00
task-6-p8       0           26      386.00
task-6-p8       0           27      403.00
task-6-p8       0           28      403.00
task-6-p8       0           29      386.00
task-6-p8       0           30      416.00
task-6-p8       0           31      422.00
task-6-p8       0           32      369.00
task-6-p8       0           33      356.00
task-6-p8       0           34      423.00
task-6-p8       0           35      371.00
task-6-p8       0           36      379.00
task-6-p8       0           37      424.00
task-6-p8       0           38      422.00
task-6-p8       0           39      425.00
task-6-p8       0           40      426.00
task-6-p8       0           41      372.00
task-6-p8       0           42      430.00
task-6-p8       0           43      397.00
task-6-p8       0           44      376.00
task-6-p8       0           45      389.00
task-6-p8       0           46      383.00
task-6-p8       0           47      364.00
task-6-p8       0           48      365.00
task-6-p8       0           49      382.00
task-6-p8       0           50      372.00
task-7-p9       0            1    20499.00
task-7-p9       0            2    20215.00
task-7-p9       0            3    20198.00
task-7-p9       0            4      374.00
task-7-p9       0            5      401.00
task-7-p9       0            6      406.00
task-7-p9       0            7      372.00
task-7-p9       0            8      395.00
task-7-p9       0            9      396.00
task-7-p9       0           10      371.00
task-7-p9       0           11      431.00
task-7-p9       0           12      405.00
task-7-p9       0           13      406.00
task-7-p9       0           14      393.00
task-7-p9       0           15      366.00
task-7-p9       0           16      411.00
task-7-p9       0           17      397.00
task-7-p9       0           18      368.00
task-7-p9       0           19      411.00
task-7-p9       0           20      412.00
task-7-p9       0           21      415.00
task-7-p9       0           22      372.00
task-7-p9       0           23      420.00
task-7-p9       0           24      403.00
task-7-p9       0           25      422.00
task-7-p9       0           26      378.00
task-7-p9       0           27      391.00
task-7-p9       0           28      397.00
task-7-p9       0           29      381.00
task-7-p9       0           30      417.00
task-7-p9       0           31      411.00
task-7-p9       0           32      360.00
task-7-p9       0           33      350.00
task-7-p9       0           34      416.00
task-7-p9       0           35      359.00
task-7-p9       0           36      364.00
task-7-p9       0           37      418.00
task-7-p9       0           38      413.00
task-7-p9       0           39      417.00
task-7-p9       0           40      419.00
task-7-p9       0           41      366.00
task-7-p9       0           42      422.00
task-7-p9       0           43      386.00
task-7-p9       0           44      366.00
task-7-p9       0           45      361.00
task-7-p9       0           46      375.00
task-7-p9       0           47      359.00
task-7-p9       0           48      356.00
task-7-p9       0           49      375.00
task-7-p9       0           50      364.00
task-8-p10      0            1    20493.00
task-8-p10      0            2      412.00
task-8-p10      0            3    20188.00
task-8-p10      0            4      378.00
task-8-p10      0            5      402.00
task-8-p10      0            6      405.00
task-8-p10      0            7      369.00
task-8-p10      0            8      395.00
task-8-p10      0            9      396.00
task-8-p10      0           10      373.00
task-8-p10      0           11      430.00
task-8-p10      0           12      403.00
task-8-p10      0           13      405.00
task-8-p10      0           14      392.00
task-8-p10      0           15      366.00
task-8-p10      0           16      409.00
task-8-p10      0           17      395.00
task-8-p10      0           18      367.00
task-8-p10      0           19      410.00
task-8-p10      0           20      415.00
task-8-p10      0           21      413.00
task-8-p10      0           22      371.00
task-8-p10      0           23      419.00
task-8-p10      0           24      398.00
