   Operation      Sample         Ops
144 0          156       84.50
144 0          160       51.25
144 0          164       98.75
144 0          168      110.75
144 0          172       57.50
144 0          176       75.00
144 0          180      138.25
144 0          184       68.50
144 0          188       47.75
144 0          192      117.25
144 0          196       59.50
144 0          200       61.50
144 0          204      146.00
144 0          208       50.25
144 0          212       62.00
144 0          216      118.00
144 0          220       82.75
144 0          224       67.00
144 0          228      110.00
144 0          232      104.75
144 0          236       79.25
144 0          240      125.25
144 0          244       94.25
144 0          248       86.50
144 0          252      136.75
144 0          256       76.75
144 0          260      102.75
144 0          264      135.50
144 0          268       81.00
144 0          272      101.75
144 0          276      115.50
144 0          280       80.75
144 0          284      121.00
144 0          288       91.00
144 0          292       64.25
144 0          296      116.00
160 0           12      128.00
160 0           16       54.50
160 0           20       68.50
160 0           24      158.25
160 0           28       55.75
160 0           32       64.75
160 0           36      123.50
160 0           40       72.75
160 0           44       69.75
160 0           48      124.00
160 0           52       80.50
160 0           56       58.50
160 0           60       93.50
160 0           64      104.75
160 0           68       66.75
160 0           72       78.00
160 0           76      138.75
160 0           80       52.75
160 0           84       59.75
160 0           88      153.75
160 0           92       57.25
160 0           96       62.75
160 0          100      118.00
160 0          104       70.00
160 0          108       57.75
160 0          112      115.50
160 0          116       92.25
160 0          120       63.25
160 0          124       82.00
160 0          128      113.25
160 0          132       59.00
160 0          136       65.25
160 0          140      141.00
160 0          144       65.00
160 0          148       60.00
160 0          152      153.75
160 0          156       60.75
160 0          160       58.75
160 0          164      125.25
160 0          168       83.00
160 0          172       56.50
160 0          176      110.50
160 0          180      109.50
160 0          184       52.25
160 0          188      102.75
160 0          192       82.25
160 0          196       87.50
160 0          200       95.25
160 0          204       88.50
160 0          208       49.00
160 0          212       71.00
160 0          216      136.50
160 0          220       58.00
160 0          224       67.00
160 0          228      150.25
160 0          232       58.25
160 0          236       52.50
160 0          240      106.25
160 0          244       88.75
160 0          248       64.00
160 0          252      102.00
160 0          256      113.25
160 0          260       68.50
160 0          264       87.00
160 0          268      122.25
160 0          272       64.50
160 0          276       61.50
160 0          280      141.50
160 0          284       57.50
160 0          288       61.75
160 0          292      135.50
160 0          296       85.75
160 0          300       63.25
