   Operation      Sample         Ops
task-4-p6   0           10      233.00
task-4-p6   0           11      230.00
task-4-p6   0           12      232.00
task-4-p6   0           13      227.00
task-4-p6   0           14      225.00
task-4-p6   0           15      228.00
task-4-p6   0           16      225.00
task-4-p6   0           17      224.00
task-4-p6   0           18      221.00
task-4-p6   0           19      234.00
task-4-p6   0           20      222.00
task-4-p6   0           21      259.00
task-4-p6   0           22      227.00
task-4-p6   0           23      247.00
task-4-p6   0           24      242.00
task-4-p6   0           25      230.00
task-4-p6   0           26      246.00
task-4-p6   0           27      245.00
task-4-p6   0           28      248.00
task-4-p6   0           29      249.00
task-4-p6   0           30      250.00
task-4-p6   0           31      259.00
task-4-p6   0           32      236.00
task-4-p6   0           33      241.00
task-4-p6   0           34      242.00
task-4-p6   0           35      246.00
task-4-p6   0           36      250.00
task-4-p6   0           37      238.00
task-4-p6   0           38      251.00
task-4-p6   0           39      250.00
task-4-p6   0           40      236.00
task-4-p6   0           41      249.00
task-4-p6   0           42      244.00
task-4-p6   0           43      243.00
task-4-p6   0           44      262.00
task-4-p6   0           45      256.00
task-4-p6   0           46      247.00
task-4-p6   0           47      248.00
task-4-p6   0           48      253.00
task-4-p6   0           49      253.00
task-4-p6   0           50      266.00
task-5-p7   0            1      505.00
task-5-p7   0            2      239.00
task-5-p7   0            3      238.00
task-5-p7   0            4      238.00
task-5-p7   0            5      238.00
task-5-p7   0            6      244.00
task-5-p7   0            7      231.00
task-5-p7   0            8      240.00
task-5-p7   0            9      234.00
task-5-p7   0           10      240.00
task-5-p7   0           11      242.00
task-5-p7   0           12      247.00
task-5-p7   0           13      237.00
task-5-p7   0           14      236.00
task-5-p7   0           15      243.00
task-5-p7   0           16      237.00
task-5-p7   0           17      234.00
task-5-p7   0           18      231.00
task-5-p7   0           19      237.00
task-5-p7   0           20      238.00
task-5-p7   0           21      251.00
task-5-p7   0           22      241.00
task-5-p7   0           23      235.00
task-5-p7   0           24      238.00
task-5-p7   0           25      246.00
task-5-p7   0           26      238.00
task-5-p7   0           27      241.00
task-5-p7   0           28      237.00
task-5-p7   0           29      245.00
task-5-p7   0           30      238.00
task-5-p7   0           31      238.00
task-5-p7   0           32      231.00
task-5-p7   0           33      236.00
task-5-p7   0           34      233.00
task-5-p7   0           35      243.00
task-5-p7   0           36      246.00
task-5-p7   0           37      235.00
task-5-p7   0           38      239.00
task-5-p7   0           39      249.00
task-5-p7   0           40      233.00
task-5-p7   0           41      247.00
task-5-p7   0           42      238.00
task-5-p7   0           43      241.00
task-5-p7   0           44      262.00
task-5-p7   0           45      252.00
task-5-p7   0           46      244.00
task-5-p7   0           47      244.00
task-5-p7   0           48      251.00
task-5-p7   0           49      236.00
task-5-p7   0           50      245.00
task-6-p8   0            1      487.00
task-6-p8   0            2      240.00
task-6-p8   0            3      238.00
task-6-p8   0            4      245.00
task-6-p8   0            5      237.00
task-6-p8   0            6      241.00
task-6-p8   0            7      231.00
task-6-p8   0            8      235.00
task-6-p8   0            9      230.00
task-6-p8   0           10      241.00
task-6-p8   0           11      241.00
task-6-p8   0           12      242.00
task-6-p8   0           13      237.00
task-6-p8   0           14      236.00
task-6-p8   0           15      247.00
task-6-p8   0           16      237.00
task-6-p8   0           17      233.00
task-6-p8   0           18      227.00
task-6-p8   0           19      232.00
task-6-p8   0           20      235.00
task-6-p8   0           21      248.00
task-6-p8   0           22      241.00
task-6-p8   0           23      235.00
task-6-p8   0           24      233.00
task-6-p8   0           25      243.00
task-6-p8   0           26      235.00
task-6-p8   0           27      237.00
task-6-p8   0           28      235.00
task-6-p8   0           29      239.00
task-6-p8   0           30      238.00
task-6-p8   0           31      244.00
task-6-p8   0           32      229.00
task-6-p8   0           33      232.00
task-6-p8   0           34      231.00
task-6-p8   0           35      240.00
task-6-p8   0           36      246.00
task-6-p8   0           37      232.00
task-6-p8   0           38      235.00
task-6-p8   0           39      245.00
task-6-p8   0           40      229.00
task-6-p8   0           41      244.00
task-6-p8   0           42      247.00
task-6-p8   0           43      241.00
task-6-p8   0           44      256.00
task-6-p8   0           45      249.00
task-6-p8   0           46      240.00
task-6-p8   0           47      240.00
task-6-p8   0           48      250.00
task-6-p8   0           49      233.00
task-6-p8   0           50      242.00
task-7-p9   0            1      493.00
task-7-p9   0            2      233.00
task-7-p9   0            3      236.00
task-7-p9   0            4      231.00
task-7-p9   0            5      232.00
task-7-p9   0            6      237.00
task-7-p9   0            7      224.00
task-7-p9   0            8      232.00
task-7-p9   0            9      227.00
task-7-p9   0           10      238.00
task-7-p9   0           11      235.00
task-7-p9   0           12      240.00
task-7-p9   0           13      231.00
task-7-p9   0           14      231.00
task-7-p9   0           15      236.00
task-7-p9   0           16      233.00
task-7-p9   0           17      230.00
task-7-p9   0           18      224.00
task-7-p9   0           19      229.00
task-7-p9   0           20      233.00
task-7-p9   0           21      244.00
task-7-p9   0           22      235.00
task-7-p9   0           23      232.00
task-7-p9   0           24      232.00
task-7-p9   0           25      239.00
task-7-p9   0           26      230.00
task-7-p9   0           27      235.00
task-7-p9   0           28      235.00
task-7-p9   0           29      237.00
task-7-p9   0           30      235.00
task-7-p9   0           31      230.00
task-7-p9   0           32      226.00
task-7-p9   0           33      230.00
task-7-p9   0           34      229.00
task-7-p9   0           35      235.00
task-7-p9   0           36      242.00
task-7-p9   0           37      229.00
task-7-p9   0           38      235.00
task-7-p9   0           39      249.00
task-7-p9   0           40      228.00
task-7-p9   0           41      240.00
task-7-p9   0           42      236.00
task-7-p9   0           43      232.00
task-7-p9   0           44      253.00
task-7-p9   0           45      249.00
task-7-p9   0           46      240.00
task-7-p9   0           47      242.00
task-7-p9   0           48      245.00
task-7-p9   0           49      234.00
task-7-p9   0           50      243.00
task-8-p10  0            1      487.00
task-8-p10  0            2      231.00
task-8-p10  0            3      235.00
task-8-p10  0            4      231.00
task-8-p10  0            5      233.00
task-8-p10  0            6      228.00
task-8-p10  0            7      224.00
task-8-p10  0            8      231.00
task-8-p10  0            9      225.00
task-8-p10  0           10      238.00
task-8-p10  0           11      234.00
task-8-p10  0           12      240.00
task-8-p10  0           13      231.00
task-8-p10  0           14      228.00
task-8-p10  0           15      234.00
task-8-p10  0           16      225.00
task-8-p10  0           17      222.00
task-8-p10  0           18      221.00
task-8-p10  0           19      230.00
task-8-p10  0           20      231.00
task-8-p10  0           21      244.00
task-8-p10  0           22      228.00
task-8-p10  0           23      224.00
task-8-p10  0           24      229.00
task-8-p10  0           25      237.00
task-8-p10  0           26      229.00
task-8-p10  0           27      229.00
task-8-p10  0           28      230.00
task-8-p10  0           29      236.00
task-8-p10  0           30      228.00
task-8-p10  0           31      230.00
task-8-p10  0           32      226.00
task-8-p10  0           33      230.00
task-8-p10  0           34      229.00
