   Operation      Sample         Ops
32  0          132      148.25
32  0          136      253.25
32  0          140      251.75
32  0          144      256.50
32  0          148      169.75
32  0          152      271.00
32  0          156      244.75
32  0          160      231.00
32  0          164      242.75
32  0          168      240.00
32  0          172      262.00
32  0          176      261.50
32  0          180      260.25
32  0          184      265.00
32  0          188      246.00
32  0          192      280.50
32  0          196      252.25
32  0          200      272.75
32  0          204      173.00
32  0          208      259.50
32  0          212      250.50
32  0          216      195.75
32  0          220      229.25
32  0          224      255.75
32  0          228      256.25
32  0          232      252.25
32  0          236      257.25
32  0          240      229.50
32  0          244      215.75
32  0          248      231.00
32  0          252      249.50
32  0          256      224.75
32  0          260      256.25
32  0          264      235.75
32  0          268      226.00
32  0          272      267.00
32  0          276      212.50
32  0          280      218.50
32  0          284      239.50
32  0          288      244.50
32  0          292      238.25
32  0          296      221.25
48  0           12      472.00
48  0           16      421.75
48  0           20      420.50
48  0           24      422.00
48  0           28      450.25
48  0           32      431.25
48  0           36      362.50
48  0           40      421.75
48  0           44      412.00
48  0           48      377.00
48  0           52      412.50
48  0           56      383.75
48  0           60      362.00
48  0           64      423.50
48  0           68      414.50
48  0           72      393.00
48  0           76      419.25
48  0           80      290.50
48  0           84      266.50
48  0           88      321.00
48  0           92      286.75
48  0           96      295.75
48  0          100      345.00
48  0          104      287.25
48  0          108      287.75
48  0          112      306.25
48  0          116      283.75
48  0          120      300.25
48  0          124      328.50
48  0          128      317.25
48  0          132      314.50
48  0          136      319.75
48  0          140      308.00
48  0          144      303.75
48  0          148      275.25
48  0          152      322.25
48  0          156      311.25
48  0          160      316.00
48  0          164      338.75
48  0          168      277.50
48  0          172      313.75
48  0          176      332.00
48  0          180      328.75
48  0          184      276.75
48  0          188      330.50
48  0          192      293.00
48  0          196      310.00
48  0          200      340.50
48  0          204      342.50
48  0          208      328.50
48  0          212      327.75
48  0          216      240.25
48  0          220      348.50
48  0          224      302.00
48  0          228      326.25
48  0          232      322.00
48  0          236      320.50
48  0          240      336.75
48  0          244      334.50
48  0          248      301.50
48  0          252      286.50
48  0          256      329.50
48  0          260      346.25
48  0          264      336.00
48  0          268      355.50
48  0          272      344.00
48  0          276      242.25
48  0          280      380.50
48  0          284      296.00
48  0          288      336.75
48  0          292      348.00
48  0          296      313.00
80  0           12      538.50
80  0           16      530.25
80  0           20      597.75
80  0           24      520.25
80  0           28      607.50
80  0           32      520.25
80  0           36      590.50
80  0           40      534.50
80  0           44      535.25
80  0           48      577.50
80  0           52      485.75
80  0           56      480.00
80  0           60      575.75
80  0           64      529.25
80  0           68      527.25
80  0           72      620.75
80  0           76      499.50
80  0           80      518.75
80  0           84      471.50
80  0           88      536.00
80  0           92      579.00
80  0           96      440.00
80  0          100      550.00
80  0          104      521.75
80  0          108      504.00
80  0          112      554.75
80  0          116      572.25
80  0          120      535.00
80  0          124      509.75
80  0          128      556.25
80  0          132      531.25
80  0          136      534.00
80  0          140      595.25
80  0          144      534.00
80  0          148      643.50
80  0          152      564.00
80  0          156      608.50
80  0          160      657.50
80  0          164      520.00
80  0          168      610.50
80  0          172      636.00
80  0          176      641.50
80  0          180      643.75
80  0          184      563.50
80  0          188      581.00
80  0          192      615.00
80  0          196      625.50
80  0          200      706.00
80  0          204      580.50
80  0          208      606.25
80  0          212      604.25
80  0          216      613.25
80  0          220      415.75
80  0          224      561.25
80  0          228      617.25
80  0          232      631.00
80  0          236      511.50
80  0          240      550.50
80  0          244      488.50
80  0          248      471.50
80  0          252      458.50
80  0          256      426.25
80  0          260      429.00
80  0          264      434.25
80  0          268      464.50
80  0          272      395.00
80  0          276      509.25
80  0          280      422.00
80  0          284      481.00
80  0          288      462.00
80  0          292      486.25
80  0          296      364.75
81  0           12      517.75
81  0           16      504.50
81  0           20      504.50
81  0           24      525.00
81  0           28      522.50
81  0           32      349.75
81  0           36      535.75
81  0           40      553.25
81  0           44      570.50
81  0           48      551.00
81  0           52      535.25
81  0           56      525.75
81  0           60      559.75
81  0           64      436.00
81  0           68      550.50
81  0           72      523.75
81  0           76      558.25
81  0           80      550.25
81  0           84      577.00
81  0           88      455.50
81  0           92      487.25
81  0           96      486.00
81  0          100      555.25
81  0          104      548.50
81  0          108      595.25
81  0          112      552.00
81  0          116      520.25
81  0          120      553.25
81  0          124      523.50
81  0          128      531.00
81  0          132      546.25
81  0          136      557.00
81  0          140      595.25
81  0          144      432.50
81  0          148      536.25
81  0          152      539.00
81  0          156      550.75
81  0          160      587.25
81  0          164      484.25
81  0          168      581.00
81  0          172      543.50
81  0          176      484.00
81  0          180      522.00
81  0          184      572.75
81  0          188      441.25
81  0          192      510.75
81  0          196      577.50
81  0          200      556.75
81  0          204      563.00
81  0          208      469.00
81  0          212      516.25
81  0          216      526.25
81  0          220      551.25
81  0          224      495.00
81  0          228      598.25
81  0          232      540.00
81  0          236      563.25
81  0          240      482.50
81  0          244      590.75
81  0          248      537.25
81  0          252      421.25
81  0          256      558.25
81  0          260      607.50
81  0          264      540.50
81  0          268      543.75
81  0          272      514.75
81  0          276      578.75
81  0          280      586.75
81  0          284      614.50
81  0          288      619.25
81  0          292      554.75
81  0          296      578.00
